Time,ID,Lat,Lon,Alt,#WiFi networks,SSID1,MAC1,Frequancy1,Signal1,SSID2,MAC2,Frequancy2,Signal2,SSID3,MAC3,Frequancy3,Signal3,SSID4,MAC4,Frequancy4,Signal4,SSID5,MAC5,Frequancy5,Signal5,SSID6,MAC6,Frequancy6,Signal6,SSID7,MAC7,Frequancy7,Signal7,SSID8,MAC8,Frequancy8,Signal8,SSID9,MAC9,Frequancy9,Signal9,SSID10,MAC10,Frequancy10,Signal10
2017-11-09 12:20:33,SM-G900F,32.10483668,35.20347937,657,2,Ariel_University,8c:0c:90:2d:79:38,6,-65,Ariel_University,24:c9:a1:35:ae:88,1,-84,
2017-11-09 12:20:41,SM-G900F,32.10485913,35.20348585,659,1,IP-COM_051AC0,d8:38:0d:05:1a:c1,9,-85,
2017-11-09 12:20:47,SM-G900F,32.10487179,35.20348911,658,1,Ariel_University,e0:10:7f:1e:0f:c8,11,-91,
2017-11-09 12:21:11,SM-G900F,32.10486411,35.20348351,661,1,Ariel_University,8c:0c:90:2f:2b:38,1,-80,
2017-11-09 12:21:23,SM-G900F,32.10486388,35.20348278,661,1,Ariel_University,24:c9:a1:36:52:18,6,-70,
2017-11-09 12:21:52,SM-G900F,32.10489151,35.20346567,654,1,,8c:0c:90:ad:79:33,6,-71,
2017-11-09 12:22:22,SM-G900F,32.10489044,35.20346468,654,1,Ariel_University,8c:0c:90:2f:ca:18,1,-61,
2017-11-09 12:22:28,SM-G900F,32.1048902,35.20346486,654,1,Ariel_University,24:c9:a1:36:20:38,11,-85,
2017-11-09 12:22:52,SM-G900F,32.10488956,35.20346566,654,1,IP-COM_051A88,d8:38:0d:05:1a:89,9,-80,
2017-11-09 12:23:19,SM-G900F,32.10488898,35.20346557,654,1,Ariel_University,24:c9:a1:35:ae:88,1,-79,
2017-11-09 12:23:37,SM-G900F,32.10488874,35.20346553,654,1,Ariel_University,8c:0c:90:2d:79:f8,1,-92,
2017-11-09 12:25:01,SM-G900F,32.10488726,35.20346651,654,2,Ariel_University,24:c9:a1:36:56:b8,6,-91,,8c:0c:90:ad:79:33,6,-65,
2017-11-09 12:25:25,SM-G900F,32.10488701,35.20346657,654,10,Ariel_University,ec:8c:a2:08:78:cc,40,-36,,ec:8c:a2:88:78:c7,40,-36,Ariel_University,ec:8c:a2:08:78:c8,6,-46,Ariel_University,ec:8c:a2:08:94:1c,40,-58,,ec:8c:a2:88:94:17,40,-59,Ariel_University,ec:8c:a2:08:94:18,1,-61,DIRECT-HKDESKTOP-SJ0L9HAmsEL,3e:f8:62:d2:49:f2,40,-66,Ariel_University,1c:b9:c4:16:13:08,11,-80,Ariel_University,1c:b9:c4:16:13:0c,44,-87,,1c:b9:c4:96:28:e7,36,-90,
2017-11-09 14:42:17,SM-G900F,32.10281081,35.20908341,669,4,DIRECT-32-HP DeskJet 3630 series,fc:3f:db:9c:43:33,6,-91,Ariel_University,1c:b9:c4:12:7c:c8,11,-80,,1c:b9:c4:96:13:07,44,-88,Ariel_University,1c:b9:c4:12:90:bc,40,-90,
2017-11-09 14:42:18,SM-G900F,32.10281775,35.20910148,668,3,Ariel_University,24:79:2a:2c:3d:68,11,-92,Ariel_University,ec:8c:a2:08:78:c8,6,-41,Ariel_University,1c:b9:c4:12:90:b8,11,-78,
2017-11-09 14:45:53,SM-G900F,32.10300494,35.20946338,672,3,Ariel_University,1c:b9:c4:16:f4:28,11,-80,Ariel_University,24:79:2a:2c:3d:68,11,-84,Ariel_University,1c:b9:c4:15:43:e8,1,-91,
2017-11-09 14:47:48,SM-G900F,32.10301123,35.20946881,673,2,Ariel_University,1c:b9:c4:12:af:78,11,-92,Ariel_University,1c:b9:c4:16:f1:58,11,-82,
2017-11-09 14:47:49,SM-G900F,32.10301124,35.20946881,673,2,Ariel_University,1c:b9:c4:16:f1:5c,44,-88,Ariel_University,1c:b9:c4:16:e5:a8,11,-84,
